time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
2018-03-30T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-03-30T10:43:28Z,2018-03-30T23:19:19Z,0.47,0.0017,0.0171,2018-03-30T22:00:00Z,0.84,rain,58.04,1522436400,37.57,1522494000,58.04,1522436400,34.91,1522490400,45.16,0.84,1008.54,2.54,12.97,1522447200,320,0.88,4,1522425600,7.08,44.87,2018-03-31T03:00:00Z,58.04,2018-03-30T19:00:00Z,41.21,2018-03-31T03:00:00Z,58.04,2018-03-30T19:00:00Z,
2018-03-31T04:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2018-03-31T10:41:49Z,2018-03-31T23:20:21Z,0.52,0,0,,0,,54.85,1522522800,42.99,1522558800,54.85,1522522800,40.29,1522558800,24.43,0.44,1022.37,1.76,13.87,1522530000,248,0.15,7,1522512000,10,37.57,2018-03-31T11:00:00Z,54.85,2018-03-31T19:00:00Z,34.91,2018-03-31T10:00:00Z,54.85,2018-03-31T19:00:00Z,
2018-04-01T04:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-04-01T10:40:10Z,2018-04-01T23:21:23Z,0.55,0,0,,0,,57.99,1522602000,31.95,1522670400,57.99,1522602000,29.04,1522670400,32.14,0.52,1016.47,2.39,12.59,1522605600,265,0.53,6,1522602000,10,42.99,2018-04-01T05:00:00Z,57.99,2018-04-01T17:00:00Z,40.29,2018-04-01T05:00:00Z,57.99,2018-04-01T17:00:00Z,
2018-04-02T04:00:00Z,"Mixed precipitation starting in the afternoon, continuing until evening.",rain,2018-04-02T10:38:31Z,2018-04-02T23:22:25Z,0.58,0.0137,0.0763,2018-04-02T19:00:00Z,0.68,rain,41.34,1522706400,34.4,1522746000,41.34,1522706400,34.4,1522746000,29.09,0.73,1020.2,2.01,10.44,1522656000,46,0.74,4,1522684800,7.71,31.95,2018-04-02T12:00:00Z,42.55,2018-04-02T04:00:00Z,29.04,2018-04-02T12:00:00Z,42.55,2018-04-02T04:00:00Z,
2018-04-03T04:00:00Z,"Light rain starting in the afternoon, continuing until evening.",rain,2018-04-03T10:36:53Z,2018-04-03T23:23:27Z,0.61,0.0086,0.0468,2018-04-03T17:00:00Z,0.92,rain,40.85,1522792800,39.97,1522807200,40.78,1522789200,39.97,1522807200,35.33,0.89,1019.12,1.44,6.72,1522785600,107,0.78,4,1522771200,6.32,34.4,2018-04-03T09:00:00Z,40.85,2018-04-03T22:00:00Z,34.4,2018-04-03T09:00:00Z,40.78,2018-04-03T21:00:00Z,
2018-04-04T04:00:00Z,Light rain in the afternoon.,rain,2018-04-04T10:35:15Z,2018-04-04T23:24:30Z,0.64,0.0027,0.0271,2018-04-04T19:00:00Z,0.87,rain,54.38,1522875600,33.13,1522926000,54.38,1522875600,27.19,1522922400,37.26,0.76,1003.61,3.97,26,1522879200,281,0.79,4,1522857600,4.89,40.34,2018-04-04T04:00:00Z,54.38,2018-04-04T21:00:00Z,36.06,2018-04-05T03:00:00Z,54.38,2018-04-04T21:00:00Z,
2018-04-05T04:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-04-05T10:33:37Z,2018-04-05T23:25:32Z,0.67,0,0,,0,,44.14,1522958400,34.05,1522998000,39.6,1522958400,34.05,1522998000,16.64,0.41,1017.3,6.92,20.98,1522900800,292,0.31,6,1522944000,10,33.13,2018-04-05T11:00:00Z,44.14,2018-04-05T20:00:00Z,27.19,2018-04-05T10:00:00Z,39.6,2018-04-05T20:00:00Z,
2018-04-06T04:00:00Z,Light rain in the morning.,rain,2018-04-06T10:32:00Z,2018-04-06T23:26:34Z,0.7,0.0025,0.0243,2018-04-06T14:00:00Z,0.8,rain,59.27,1523048400,39.82,1523102400,59.27,1523048400,35.31,1523102400,31.15,0.61,1013.78,3.08,15.03,1523048400,202,0.69,5,1523034000,9.54,34.05,2018-04-06T07:00:00Z,59.27,2018-04-06T21:00:00Z,34.05,2018-04-06T07:00:00Z,59.27,2018-04-06T21:00:00Z,
2018-04-07T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-07T10:30:23Z,2018-04-07T23:27:36Z,0.73,0,0,,0,,46.46,1523134800,31.29,1523185200,46.46,1523134800,23.36,1523181600,23.86,0.48,1010.71,3.89,13.12,1523109600,335,0.83,5,1523124000,9.99,38.87,2018-04-07T13:00:00Z,49.62,2018-04-07T04:00:00Z,34.45,2018-04-07T13:00:00Z,49.62,2018-04-07T04:00:00Z,
2018-04-08T04:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-04-08T10:28:47Z,2018-04-08T23:28:39Z,0.76,0,0,,0,,43.14,1523217600,30.46,1523271600,39.76,1523210400,27.77,1523253600,16.74,0.44,1013.12,5.25,16.14,1523221200,346,0.37,6,1523203200,10,31.29,2018-04-08T11:00:00Z,43.14,2018-04-08T20:00:00Z,23.36,2018-04-08T10:00:00Z,39.76,2018-04-08T18:00:00Z,
2018-04-09T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-09T10:27:12Z,2018-04-09T23:29:41Z,0.79,0,0,,0,,47.22,1523304000,37.13,1523354400,47.22,1523304000,37.13,1523354400,19.9,0.48,1021.62,1.6,10.16,1523311200,273,0.42,7,1523293200,10,30.46,2018-04-09T11:00:00Z,47.22,2018-04-09T20:00:00Z,27.77,2018-04-09T06:00:00Z,47.22,2018-04-09T20:00:00Z,
2018-04-10T04:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-04-10T10:25:37Z,2018-04-10T23:30:44Z,0.82,4e-4,0.0032,2018-04-10T09:00:00Z,0.5,rain,48.04,1523394000,32.52,1523444400,46.3,1523390400,32.52,1523444400,29.46,0.64,1021.39,2.57,10.19,1523394000,303,0.81,4,1523372400,9.06,37.13,2018-04-10T10:00:00Z,48.04,2018-04-10T21:00:00Z,37.13,2018-04-10T10:00:00Z,46.3,2018-04-10T20:00:00Z,
2018-04-11T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-11T10:24:02Z,2018-04-11T23:31:47Z,0.85,0,0,,0,,49.57,1523469600,42.09,1523530800,49.57,1523469600,42.09,1523530800,25.69,0.53,1021.32,1.15,9.78,1523480400,195,0.36,6,1523462400,10,32.52,2018-04-11T11:00:00Z,49.57,2018-04-11T18:00:00Z,32.52,2018-04-11T11:00:00Z,49.57,2018-04-11T18:00:00Z,
2018-04-12T04:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2018-04-12T10:22:29Z,2018-04-12T23:32:49Z,0.88,0,0,,0,,58.95,1523556000,55.08,1523584800,58.95,1523556000,55.08,1523584800,37.32,0.61,1016.14,2.65,10.36,1523581200,187,0.6,6,1523548800,9.99,42.09,2018-04-12T11:00:00Z,58.95,2018-04-12T18:00:00Z,42.09,2018-04-12T11:00:00Z,58.95,2018-04-12T18:00:00Z,
2018-04-13T04:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-04-13T10:20:55Z,2018-04-13T23:33:52Z,0.92,0,0,,0,,80.86,1523649600,59.12,1523703600,80.86,1523649600,59.12,1523703600,45.24,0.47,1011.41,4.24,12.16,1523610000,221,0.25,7,1523635200,9.97,56.11,2018-04-13T04:00:00Z,80.86,2018-04-13T20:00:00Z,56.11,2018-04-13T04:00:00Z,80.86,2018-04-13T20:00:00Z,
2018-04-14T04:00:00Z,Mostly cloudy starting in the evening.,partly-cloudy-night,2018-04-14T10:19:23Z,2018-04-14T23:34:55Z,0.95,0,0,,0,,75.78,1523728800,41.27,1523793600,75.78,1523728800,36.27,1523786400,49.35,0.61,1014.4,2.1,16.76,1523761200,110,0.21,8,1523721600,9.74,46.99,2018-04-15T03:00:00Z,75.78,2018-04-14T18:00:00Z,43.08,2018-04-15T03:00:00Z,75.78,2018-04-14T18:00:00Z,
2018-04-15T04:00:00Z,Rain starting in the evening.,rain,2018-04-15T10:17:51Z,2018-04-15T23:35:58Z,0.98,0.0093,0.0655,2018-04-16T01:00:00Z,0.9,rain,41.28,1523797200,37.8,1523836800,36.37,1523800800,31.76,1523836800,34.43,0.78,1024.55,8.15,18.53,1523833200,72,1,4,1523804400,8.54,37.8,2018-04-16T00:00:00Z,45.12,2018-04-15T04:00:00Z,31.55,2018-04-15T23:00:00Z,41.17,2018-04-15T04:00:00Z,
2018-04-16T04:00:00Z,Heavy rain until afternoon.,rain,2018-04-16T10:16:20Z,2018-04-16T23:37:01Z,0.02,0.0847,0.3958,2018-04-16T14:00:00Z,0.96,rain,57.13,1523908800,40.33,1523962800,57.13,1523908800,36.48,1523962800,43.59,0.86,1005.6,2.53,20.17,1523869200,106,0.91,5,1523898000,6.53,38.25,2018-04-16T04:00:00Z,57.13,2018-04-16T20:00:00Z,32.15,2018-04-16T04:00:00Z,57.13,2018-04-16T20:00:00Z,
2018-04-17T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-17T10:14:50Z,2018-04-17T23:38:04Z,0.06,1e-4,3e-4,2018-04-17T08:00:00Z,0.04,rain,45.54,1523988000,37.05,1524034800,41.79,1523988000,32.7,1524038400,31.04,0.63,1004.56,6.52,14.64,1523995200,276,0.93,4,1523977200,10,40,2018-04-18T03:00:00Z,45.54,2018-04-17T18:00:00Z,35.42,2018-04-18T03:00:00Z,42.06,2018-04-17T04:00:00Z,
2018-04-18T04:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2018-04-18T10:13:21Z,2018-04-18T23:39:07Z,0.09,0,0,,0,,52.78,1524088800,41.56,1524135600,52.78,1524088800,41.56,1524135600,28.91,0.55,1008.87,4.96,14.55,1524070800,272,0.58,6,1524074400,10,37.05,2018-04-18T07:00:00Z,52.78,2018-04-18T22:00:00Z,32.7,2018-04-18T08:00:00Z,52.78,2018-04-18T22:00:00Z,
2018-04-19T04:00:00Z,Light rain in the afternoon.,rain,2018-04-19T10:11:52Z,2018-04-19T23:40:10Z,0.13,0.0067,0.0299,2018-04-19T19:00:00Z,0.9,rain,44.74,1524171600,36.3,1524218400,43.58,1524157200,30.65,1524218400,34.82,0.73,1008.6,3.24,16.3,1524182400,331,0.86,4,1524150000,9.58,39.02,2018-04-20T03:00:00Z,46.88,2018-04-19T05:00:00Z,34.48,2018-04-20T03:00:00Z,46.88,2018-04-19T05:00:00Z,
2018-04-20T04:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2018-04-20T10:10:25Z,2018-04-20T23:41:14Z,0.17,0,0,,0,,50.19,1524254400,37.01,1524304800,50.19,1524254400,37.01,1524304800,25.47,0.52,1021.88,6.42,16.5,1524229200,316,0.18,8,1524240000,10,36.3,2018-04-20T10:00:00Z,50.19,2018-04-20T20:00:00Z,30.65,2018-04-20T10:00:00Z,50.19,2018-04-20T20:00:00Z,
2018-04-21T04:00:00Z,Clear throughout the day.,clear-day,2018-04-21T10:08:58Z,2018-04-21T23:42:17Z,0.2,0,0,,0,,60.71,1524344400,41.31,1524391200,60.71,1524344400,41.31,1524391200,26.23,0.44,1027.95,3.15,11.97,1524330000,308,0.08,8,1524326400,10,37.01,2018-04-21T10:00:00Z,60.71,2018-04-21T21:00:00Z,37.01,2018-04-21T10:00:00Z,60.71,2018-04-21T21:00:00Z,
2018-04-22T04:00:00Z,Clear throughout the day.,clear-day,2018-04-22T10:07:32Z,2018-04-22T23:43:20Z,0.24,0,0,,0,,63.83,1524423600,40.83,1524477600,63.83,1524423600,40.83,1524477600,24.66,0.34,1028.66,0.64,9.63,1524430800,252,0.04,9,1524416400,10,41.31,2018-04-22T10:00:00Z,63.83,2018-04-22T19:00:00Z,41.31,2018-04-22T10:00:00Z,63.83,2018-04-22T19:00:00Z,
2018-04-23T04:00:00Z,Clear throughout the day.,clear-day,2018-04-23T10:06:08Z,2018-04-23T23:44:24Z,0.28,0,0,,0,,62.91,1524506400,41.56,1524564000,62.91,1524506400,41.56,1524564000,33.08,0.51,1030.99,1.59,10,1524517200,127,0.03,9,1524502800,10,40.83,2018-04-23T10:00:00Z,62.91,2018-04-23T18:00:00Z,40.83,2018-04-23T10:00:00Z,62.91,2018-04-23T18:00:00Z,
2018-04-24T04:00:00Z,Light rain overnight.,rain,2018-04-24T10:04:44Z,2018-04-24T23:45:27Z,0.32,2e-4,0.004,2018-04-25T03:00:00Z,0.56,rain,63.26,1524589200,52.02,1524639600,63.26,1524589200,52.02,1524639600,41.52,0.67,1027.47,2.9,13.93,1524592800,137,0.42,7,1524589200,9.79,41.56,2018-04-24T10:00:00Z,63.26,2018-04-24T17:00:00Z,41.56,2018-04-24T10:00:00Z,63.26,2018-04-24T17:00:00Z,
2018-04-25T04:00:00Z,Rain in the morning and overnight.,rain,2018-04-25T10:03:21Z,2018-04-25T23:46:31Z,0.35,0.0208,0.0905,2018-04-25T12:00:00Z,0.92,rain,57.1,1524675600,54.17,1524722400,57.1,1524675600,54.17,1524722400,53.16,0.95,1010.82,3.57,24.81,1524672000,111,1,4,1524668400,4.21,52.02,2018-04-25T07:00:00Z,57.1,2018-04-25T17:00:00Z,52.02,2018-04-25T07:00:00Z,57.1,2018-04-25T17:00:00Z,
2018-04-26T04:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2018-04-26T10:01:59Z,2018-04-26T23:47:34Z,0.39,0.0032,0.032,2018-04-26T06:00:00Z,0.66,rain,68.12,1524780000,52.81,1524823200,68.12,1524780000,52.81,1524823200,47.1,0.66,1006.28,3.13,13.44,1524765600,283,0.45,8,1524758400,8.47,54.17,2018-04-26T06:00:00Z,68.12,2018-04-26T22:00:00Z,54.17,2018-04-26T06:00:00Z,68.12,2018-04-26T22:00:00Z,
2018-04-27T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-27T10:00:39Z,2018-04-27T23:48:38Z,0.42,0.0034,0.0225,2018-04-27T16:00:00Z,0.87,rain,53.98,1524830400,47.85,1524909600,53.98,1524830400,47.85,1524909600,46.99,0.81,1009.36,1.7,9.8,1524841200,71,0.75,4,1524841200,8.34,51.28,2018-04-28T00:00:00Z,55.67,2018-04-27T04:00:00Z,51.28,2018-04-28T00:00:00Z,55.67,2018-04-27T04:00:00Z,
2018-04-28T04:00:00Z,Rain starting in the evening.,rain,2018-04-28T09:59:19Z,2018-04-28T23:49:41Z,0.46,0.0062,0.0557,2018-04-29T01:00:00Z,0.73,rain,65.51,1524938400,48.94,1525003200,65.51,1524938400,47.36,1525003200,49.81,0.82,1009.41,1.01,10.7,1524960000,165,0.64,7,1524931200,7.71,47.85,2018-04-28T10:00:00Z,65.51,2018-04-28T18:00:00Z,47.85,2018-04-28T10:00:00Z,65.51,2018-04-28T18:00:00Z,
2018-04-29T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-29T09:58:01Z,2018-04-29T23:50:44Z,0.48,0.0038,0.0156,2018-04-29T08:00:00Z,0.78,rain,56.77,1525024800,45.57,1525082400,56.77,1525024800,43.37,1525082400,40.93,0.68,1013.12,4.44,14.51,1525039200,305,0.86,6,1525021200,9.67,46.69,2018-04-30T02:00:00Z,56.77,2018-04-29T18:00:00Z,44.44,2018-04-30T02:00:00Z,56.77,2018-04-29T18:00:00Z,
2018-04-30T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-04-30T09:56:44Z,2018-04-30T23:51:48Z,0.53,8e-4,0.0062,2018-04-30T23:00:00Z,0.42,rain,50.3,1525111200,45.84,1525168800,50.3,1525111200,45.84,1525168800,34.91,0.62,1016.26,4.65,16.95,1525100400,303,0.88,5,1525111200,9.98,45.57,2018-04-30T10:00:00Z,50.3,2018-04-30T18:00:00Z,42.17,2018-04-30T16:00:00Z,50.3,2018-04-30T18:00:00Z,
2018-05-01T04:00:00Z,Mostly cloudy in the morning.,partly-cloudy-night,2018-05-01T09:55:28Z,2018-05-01T23:52:51Z,0.56,0,0,,0,,79.35,1525204800,59.57,1525255200,79.35,1525204800,59.57,1525255200,35.1,0.43,1017.3,2.57,12.15,1525190400,275,0.27,9,1525190400,10,45.84,2018-05-01T10:00:00Z,79.35,2018-05-01T20:00:00Z,45.84,2018-05-01T10:00:00Z,79.35,2018-05-01T20:00:00Z,
2018-05-02T04:00:00Z,Clear throughout the day.,clear-day,2018-05-02T09:54:13Z,2018-05-02T23:53:54Z,0.59,0,0,,0,,88.27,1525287600,67.06,1525341600,88.27,1525287600,67.06,1525341600,40.71,0.3,1016.96,3.93,16.15,1525291200,235,0.09,9,1525280400,10,59.57,2018-05-02T10:00:00Z,88.27,2018-05-02T19:00:00Z,59.57,2018-05-02T10:00:00Z,88.27,2018-05-02T19:00:00Z,
2018-05-03T04:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2018-05-03T09:52:59Z,2018-05-03T23:54:57Z,0.62,0.0016,0.0272,2018-05-04T00:00:00Z,0.5,rain,90.9,1525377600,67.96,1525428000,90.9,1525377600,68.36,1525428000,54.39,0.46,1014.71,3.4,14.84,1525381200,232,0.31,9,1525366800,9.98,67.06,2018-05-03T10:00:00Z,90.9,2018-05-03T20:00:00Z,67.06,2018-05-03T10:00:00Z,90.9,2018-05-03T20:00:00Z,
2018-05-04T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-05-04T09:51:47Z,2018-05-04T23:56:00Z,0.65,2e-4,0.0017,2018-05-04T04:00:00Z,0.19,rain,82.83,1525467600,61.2,1525518000,83.63,1525464000,61.2,1525518000,63.04,0.68,1011.94,2.49,14.55,1525489200,215,0.56,7,1525456800,9.92,67.96,2018-05-04T10:00:00Z,82.83,2018-05-04T21:00:00Z,68.36,2018-05-04T10:00:00Z,83.63,2018-05-04T20:00:00Z,
2018-05-05T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2018-05-05T09:50:36Z,2018-05-05T23:57:02Z,0.68,0,0,,0,,73.73,1525543200,59.21,1525604400,73.73,1525543200,59.21,1525604400,44.26,0.43,1016.84,2.74,14.88,1525496400,292,0.47,7,1525536000,10,61.2,2018-05-05T11:00:00Z,75.95,2018-05-05T04:00:00Z,61.2,2018-05-05T11:00:00Z,75.95,2018-05-05T04:00:00Z,
2018-05-06T04:00:00Z,Overcast throughout the day.,cloudy,2018-05-06T09:49:27Z,2018-05-06T23:58:05Z,0.71,0.0012,0.0082,2018-05-06T14:00:00Z,0.19,rain,63.66,1525633200,52.72,1525687200,63.66,1525633200,52.72,1525687200,50.25,0.69,1014.71,1.38,8.24,1525633200,61,0.96,5,1525622400,9.98,57.07,2018-05-07T03:00:00Z,63.66,2018-05-06T19:00:00Z,57.07,2018-05-07T03:00:00Z,63.66,2018-05-06T19:00:00Z,
2018-05-07T04:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2018-05-07T09:48:18Z,2018-05-07T23:59:07Z,0.74,0,0,,0,,73.43,1525719600,50.51,1525773600,73.43,1525719600,50.51,1525773600,50.67,0.69,1017.43,0.67,7.62,1525730400,71,0.51,9,1525708800,9.99,52.72,2018-05-07T10:00:00Z,73.43,2018-05-07T19:00:00Z,52.72,2018-05-07T10:00:00Z,73.43,2018-05-07T19:00:00Z,
2018-05-08T04:00:00Z,Clear throughout the day.,clear-day,2018-05-08T09:47:12Z,2018-05-09T00:00:09Z,0.77,0,0,,0,,69.57,1525802400,49.95,1525860000,69.57,1525802400,49.95,1525860000,49.5,0.7,1023.62,1.18,8.95,1525809600,134,0.07,9,1525795200,9.95,50.51,2018-05-08T10:00:00Z,69.57,2018-05-08T18:00:00Z,50.51,2018-05-08T10:00:00Z,69.57,2018-05-08T18:00:00Z,
2018-05-09T04:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2018-05-09T09:46:06Z,2018-05-10T00:01:11Z,0.8,0,0,,0,,72.98,1525881600,53.24,1525946400,72.98,1525881600,53.24,1525946400,48.66,0.67,1020.86,1.37,8.92,1525888800,146,0.12,8,1525881600,9.77,49.95,2018-05-09T10:00:00Z,72.98,2018-05-09T16:00:00Z,49.95,2018-05-09T10:00:00Z,72.98,2018-05-09T16:00:00Z,
2018-05-10T04:00:00Z,Rain starting in the evening.,rain,2018-05-10T09:45:02Z,2018-05-11T00:02:12Z,0.83,0.0053,0.0736,2018-05-11T02:00:00Z,0.77,rain,66.89,1525986000,58.68,1526018400,66.89,1525986000,58.68,1526018400,53.46,0.82,1014.12,1.66,8.89,1525982400,168,0.74,6,1525964400,8.61,53.24,2018-05-10T10:00:00Z,66.89,2018-05-10T21:00:00Z,53.24,2018-05-10T10:00:00Z,66.89,2018-05-10T21:00:00Z,
2018-05-11T04:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-night,2018-05-11T09:44:00Z,2018-05-12T00:03:13Z,0.86,4e-4,0.0068,2018-05-11T04:00:00Z,0.32,rain,72.79,1526072400,51.97,1526122800,72.79,1526072400,51.97,1526122800,44.38,0.54,1014.89,2.55,10.69,1526054400,318,0.38,8,1526054400,9.78,58.68,2018-05-11T06:00:00Z,72.79,2018-05-11T21:00:00Z,58.68,2018-05-11T06:00:00Z,72.79,2018-05-11T21:00:00Z,
2018-05-12T04:00:00Z,Light rain in the morning and evening.,rain,2018-05-12T09:42:59Z,2018-05-13T00:04:13Z,0.9,0.01,0.044,2018-05-12T10:00:00Z,0.94,rain,58.06,1526158800,51.23,1526205600,58.06,1526158800,51.23,1526205600,48.45,0.78,1019.38,1.54,5.33,1526155200,70,1,4,1526137200,9.31,51.97,2018-05-12T11:00:00Z,63.44,2018-05-12T04:00:00Z,51.97,2018-05-12T11:00:00Z,63.44,2018-05-12T04:00:00Z,
2018-05-13T04:00:00Z,Light rain in the afternoon and overnight.,rain,2018-05-13T09:41:59Z,2018-05-14T00:05:14Z,0.93,0.0054,0.0434,2018-05-13T18:00:00Z,0.94,rain,53.79,1526223600,51.89,1526281200,53.79,1526223600,51.89,1526281200,49.48,0.9,1020.41,1.76,6.05,1526238000,71,1,4,1526223600,9.2,51.23,2018-05-13T10:00:00Z,53.79,2018-05-13T15:00:00Z,51.23,2018-05-13T10:00:00Z,53.79,2018-05-13T15:00:00Z,
2018-05-14T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-05-14T09:41:01Z,2018-05-15T00:06:13Z,0.97,0.0039,0.0329,2018-05-14T06:00:00Z,0.75,rain,69.03,1526328000,59.03,1526353200,69.03,1526328000,59.03,1526353200,54.35,0.86,1015.78,1.17,7.44,1526331600,171,0.78,5,1526317200,7.96,51.89,2018-05-14T07:00:00Z,69.03,2018-05-14T20:00:00Z,51.89,2018-05-14T07:00:00Z,69.03,2018-05-14T20:00:00Z,
2018-05-15T04:00:00Z,Rain in the evening.,rain,2018-05-15T09:40:05Z,2018-05-16T00:07:12Z,0.01,0.0149,0.1327,2018-05-15T22:00:00Z,0.9,rain,87.65,1526414400,61.28,1526464800,91.17,1526414400,61.28,1526464800,62.78,0.82,1011.63,2.03,16.27,1526418000,217,0.66,10,1526403600,7.28,59.36,2018-05-15T06:00:00Z,87.65,2018-05-15T20:00:00Z,59.37,2018-05-15T06:00:00Z,91.17,2018-05-15T20:00:00Z,
2018-05-16T04:00:00Z,"Light rain starting in the afternoon, continuing until evening.",rain,2018-05-16T09:39:10Z,2018-05-17T00:08:11Z,0.04,0.0123,0.0449,2018-05-16T19:00:00Z,0.92,rain,63.74,1526479200,56.02,1526544000,63.74,1526479200,56.02,1526544000,57.13,0.89,1018.25,2.21,7.96,1526500800,73,0.98,5,1526490000,7.93,56.51,2018-05-17T03:00:00Z,64.38,2018-05-16T04:00:00Z,56.51,2018-05-17T03:00:00Z,64.77,2018-05-16T04:00:00Z,
2018-05-17T04:00:00Z,Rain in the morning.,rain,2018-05-17T09:38:17Z,2018-05-18T00:09:09Z,0.08,0.0135,0.0913,2018-05-17T11:00:00Z,0.91,rain,70.46,1526590800,61.33,1526637600,70.99,1526590800,61.46,1526637600,59.41,0.92,1016.78,0.48,3.96,1526544000,54,0.78,5,1526572800,6.35,56.02,2018-05-17T08:00:00Z,70.46,2018-05-17T21:00:00Z,56.02,2018-05-17T08:00:00Z,70.99,2018-05-17T21:00:00Z,
2018-05-18T04:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2018-05-18T09:37:25Z,2018-05-19T00:10:07Z,0.12,0,0,,0,,63.53,1526673600,49.41,1526727600,63.53,1526673600,48.45,1526727600,49.79,0.68,1024.29,3.57,13.65,1526648400,71,0.68,8,1526662800,9.09,55.98,2018-05-19T03:00:00Z,63.57,2018-05-18T04:00:00Z,55.98,2018-05-19T03:00:00Z,64.02,2018-05-18T04:00:00Z,
2018-05-19T04:00:00Z,Rain until afternoon.,rain,2018-05-19T09:36:36Z,2018-05-20T00:11:03Z,0.15,0.0188,0.0916,2018-05-19T18:00:00Z,1,rain,55.74,1526767200,55.48,1526774400,55.74,1526767200,55.48,1526774400,49.27,0.87,1023.94,4.32,10.1,1526745600,74,1,5,1526749200,5.08,49.41,2018-05-19T11:00:00Z,55.74,2018-05-19T22:00:00Z,48.45,2018-05-19T11:00:00Z,55.74,2018-05-19T22:00:00Z,
2018-05-20T04:00:00Z,Foggy in the morning.,fog,2018-05-20T09:35:47Z,2018-05-21T00:12:00Z,0.19,6e-4,0.0029,2018-05-20T07:00:00Z,0.22,rain,80.75,1526842800,57.77,1526896800,82.26,1526842800,57.77,1526896800,61.21,0.78,1015.04,5.14,12.29,1526842800,273,0.78,6,1526832000,7.02,55.69,2018-05-20T04:00:00Z,80.75,2018-05-20T19:00:00Z,55.69,2018-05-20T04:00:00Z,82.26,2018-05-20T19:00:00Z,
2018-05-21T04:00:00Z,Clear throughout the day.,clear-day,2018-05-21T09:35:01Z,2018-05-22T00:12:55Z,0.23,0,0,,0,,74.1,1526925600,58.97,1526979600,74.1,1526925600,58.97,1526979600,50.22,0.58,1020.88,0.67,8.83,1526940000,188,0.07,10,1526922000,10,57.77,2018-05-21T10:00:00Z,74.1,2018-05-21T18:00:00Z,57.77,2018-05-21T10:00:00Z,74.1,2018-05-21T18:00:00Z,
2018-05-22T04:00:00Z,"Rain starting in the afternoon, continuing until evening.",rain,2018-05-22T09:34:16Z,2018-05-23T00:13:49Z,0.27,0.0071,0.1024,2018-05-22T20:00:00Z,1,rain,65.2,1527004800,57.45,1527044400,65.2,1527004800,57.45,1527044400,53.3,0.78,1019.51,2.23,8.97,1527008400,150,0.71,5,1527008400,9.25,57.45,2018-05-23T03:00:00Z,65.2,2018-05-22T16:00:00Z,57.45,2018-05-23T03:00:00Z,65.2,2018-05-22T16:00:00Z,
2018-05-23T04:00:00Z,Rain in the morning.,rain,2018-05-23T09:33:33Z,2018-05-24T00:14:43Z,0.3,0.0082,0.1058,2018-05-23T08:00:00Z,0.98,rain,80.33,1527112800,63.11,1527156000,80.33,1527112800,63.11,1527156000,56.55,0.71,1013.78,3.31,8.35,1527098400,304,0.61,7,1527098400,8.07,57.48,2018-05-23T04:00:00Z,80.33,2018-05-23T22:00:00Z,57.48,2018-05-23T04:00:00Z,80.33,2018-05-23T22:00:00Z,
